YYYYMMDD,HH,DD,FH,T,SQ,Q,EUR
0.601,-0.16666666666666663,0.8888888888888888,0.09999999999999998,0.07000000000000006,-0.5,-0.61,6
0.601,-0.08333333333333337,0.8888888888888888,0.09999999999999998,0.10000000000000009,-0.5,-0.51,5
0.601,0.0,0.8888888888888888,0.09999999999999998,0.1299999999999999,-0.5,-0.49,5
0.601,0.08333333333333326,0.8888888888888888,0.09999999999999998,0.1200000000000001,-0.5,-0.5700000000000001,4
0.601,0.16666666666666674,0.7777777777777777,0.09999999999999998,0.1399999999999999,-0.5,-0.54,4
0.601,0.25,0.8333333333333333,0.0,0.1299999999999999,-0.5,-0.65,5
0.601,0.33333333333333326,0.8888888888888888,0.09999999999999998,0.09000000000000008,-0.5,-0.79,6
0.601,0.41666666666666674,0.8888888888888888,0.09999999999999998,0.050000000000000044,-0.5,-0.88,6
0.601,0.5,0.8333333333333333,0.0,-0.030000000000000027,-0.5,-0.96,7
0.601,0.5833333333333333,0.8888888888888888,0.0,-0.040000000000000036,-0.5,-0.99,7
0.601,0.6666666666666667,0.9444444444444444,0.09999999999999998,-0.06000000000000005,-0.5,-1.0,6
0.601,0.75,1.0,0.09999999999999998,-0.1100000000000001,-0.5,-1.0,7
0.601,0.8333333333333333,0.9444444444444444,0.09999999999999998,-0.1399999999999999,-0.5,-1.0,6
0.601,0.9166666666666667,0.8888888888888888,0.09999999999999998,-0.1499999999999999,-0.5,-1.0,6
0.602,-1.0,0.8888888888888888,0.09999999999999998,-0.15999999999999992,-0.5,-1.0,5
0.602,-0.9166666666666666,0.8888888888888888,0.09999999999999998,-0.19999999999999996,-0.5,-1.0,5
0.602,-0.8333333333333334,0.8888888888888888,0.09999999999999998,-0.20999999999999996,-0.5,-1.0,5
0.602,-0.75,0.8888888888888888,0.09999999999999998,-0.21999999999999997,-0.5,-0.99,5
0.602,-0.6666666666666667,0.8888888888888888,0.09999999999999998,-0.19999999999999996,-0.5,-0.89,5
0.602,-0.5833333333333333,0.8888888888888888,0.09999999999999998,-0.1499999999999999,-0.5,-0.6799999999999999,4
0.602,-0.5,0.8333333333333333,0.09999999999999998,-0.07000000000000006,-0.3,-0.20999999999999996,4
0.602,-0.41666666666666663,0.8333333333333333,0.09999999999999998,-0.010000000000000009,-0.09999999999999998,0.30000000000000004,4
0.602,-0.33333333333333337,0.8888888888888888,0.19999999999999996,0.0,-0.3,0.43999999999999995,4
0.602,-0.25,0.8888888888888888,0.09999999999999998,0.030000000000000027,-0.5,0.19999999999999996,4
0.602,-0.16666666666666663,0.8888888888888888,0.09999999999999998,0.1100000000000001,-0.5,0.48,4
0.602,-0.08333333333333337,0.8333333333333333,0.09999999999999998,0.1299999999999999,-0.3,0.73,4
0.602,0.0,0.8333333333333333,0.09999999999999998,0.16999999999999993,0.09999999999999998,1.0099999999999998,3
0.602,0.08333333333333326,0.7777777777777777,0.09999999999999998,0.21999999999999997,-0.09999999999999998,0.8300000000000001,3
0.602,0.16666666666666674,0.8888888888888888,0.09999999999999998,0.20999999999999996,0.7,0.9299999999999999,2
0.602,0.25,0.8333333333333333,0.09999999999999998,0.25,1.1,0.6799999999999999,4
0.602,0.33333333333333326,0.8333333333333333,0.09999999999999998,0.1399999999999999,1.3,0.26,4
0.602,0.41666666666666674,0.7777777777777777,0.09999999999999998,0.030000000000000027,0.5,-0.38,5
0.602,0.5,0.8333333333333333,0.09999999999999998,-0.1200000000000001,1.5,-0.55,6
0.602,0.5833333333333333,0.8333333333333333,0.0,-0.22999999999999998,-0.09999999999999998,-0.94,7
0.602,0.6666666666666667,1.0,-0.10000000000000003,-0.30000000000000004,-0.5,-1.0,8
0.602,0.75,1.0,-0.10000000000000003,-0.24,-0.5,-1.0,8
0.602,0.8333333333333333,-0.9444444444444444,-0.2,-0.25,-0.5,-1.0,8
0.602,0.9166666666666667,0.9444444444444444,-0.2,-0.33000000000000007,-0.5,-1.0,8
0.603,-1.0,0.7777777777777777,-0.2,-0.54,-0.5,-1.0,7
0.603,-0.9166666666666666,0.5555555555555556,-0.2,-0.5,-0.5,-1.0,8
0.603,-0.8333333333333334,0.5555555555555556,-0.2,-0.49,-0.5,-1.0,7
0.603,-0.75,0.6666666666666667,-0.2,-0.4099999999999999,-0.5,-0.99,7
0.603,-0.6666666666666667,0.6666666666666667,-0.2,-0.3500000000000001,-0.5,-0.81,7
0.603,-0.5833333333333333,0.5555555555555556,-0.30000000000000004,-0.28,-0.5,-0.81,8
0.603,-0.5,0.5555555555555556,-0.30000000000000004,-0.18999999999999995,-0.5,-0.49,10
0.603,-0.41666666666666663,0.6666666666666667,-0.2,-0.1499999999999999,-0.5,-0.20999999999999996,10
0.603,-0.33333333333333337,4.5,-0.30000000000000004,-0.030000000000000027,-0.5,-0.15000000000000002,8
0.603,-0.25,0.4444444444444444,-0.2,0.020000000000000018,-0.5,0.18999999999999995,8
0.603,-0.16666666666666663,0.4444444444444444,-0.2,0.040000000000000036,-0.3,0.5,7
0.603,-0.08333333333333337,0.7777777777777777,-0.2,0.17999999999999994,-0.3,0.74,7
0.603,0.0,0.7777777777777777,-0.10000000000000003,0.19999999999999996,-0.5,0.3899999999999999,6
0.603,0.08333333333333326,0.7222222222222223,-0.10000000000000003,0.22999999999999998,-0.09999999999999998,0.3999999999999999,6
0.603,0.16666666666666674,0.6666666666666667,-0.10000000000000003,0.26,-0.3,0.19999999999999996,6
0.603,0.25,0.6666666666666667,-0.2,0.21999999999999997,-0.5,-0.19999999999999996,7
0.603,0.33333333333333326,0.6666666666666667,-0.2,0.20999999999999996,-0.09999999999999998,-0.30000000000000004,8
0.603,0.41666666666666674,0.6666666666666667,-0.30000000000000004,0.19999999999999996,0.5,-0.55,8
0.603,0.5,0.6111111111111112,-0.30000000000000004,0.1499999999999999,-0.5,-0.85,10
0.603,0.5833333333333333,0.5555555555555556,-0.30000000000000004,0.050000000000000044,-0.5,-0.96,11
0.603,0.6666666666666667,0.4444444444444444,-0.30000000000000004,-0.08000000000000007,-0.5,-1.0,11
0.603,0.75,-1.0,-0.4,-0.10000000000000009,-0.5,-1.0,10
0.603,0.8333333333333333,-1.0,-0.4,-0.1499999999999999,-0.5,-1.0,8
0.603,0.9166666666666667,-1.0,-0.4,-0.22999999999999998,-0.5,-1.0,8
0.604,-1.0,-0.8888888888888888,-0.30000000000000004,-0.19999999999999996,-0.5,-1.0,8
0.604,-0.9166666666666666,0.0,-0.30000000000000004,-0.18999999999999995,-0.5,-1.0,8
0.604,-0.8333333333333334,-0.05555555555555558,-0.30000000000000004,-0.16999999999999993,-0.5,-1.0,8
0.604,-0.75,-0.05555555555555558,-0.30000000000000004,-0.1399999999999999,-0.5,-0.99,7
0.604,-0.6666666666666667,-0.05555555555555558,-0.30000000000000004,-0.09000000000000008,-0.5,-0.95,8
0.604,-0.5833333333333333,0.0,-0.2,-0.030000000000000027,-0.5,-0.8,10
0.604,-0.5,0.05555555555555558,-0.2,0.08000000000000007,-0.5,-0.55,10
0.604,-0.41666666666666663,0.11111111111111116,-0.10000000000000003,0.1299999999999999,-0.5,-0.30000000000000004,10
0.604,-0.33333333333333337,0.11111111111111116,0.0,0.30000000000000004,-0.3,0.10000000000000009,9
0.604,-0.25,0.16666666666666674,0.0,0.44999999999999996,0.09999999999999998,0.8,8
0.604,-0.16666666666666663,0.22222222222222232,0.09999999999999998,0.45999999999999996,0.8999999999999999,1.7000000000000002,7
0.604,-0.08333333333333337,0.11111111111111116,0.09999999999999998,0.5299999999999998,0.7,1.1,7
0.604,0.0,0.11111111111111116,0.09999999999999998,0.5899999999999999,0.5,1.4,6
0.604,0.08333333333333326,0.05555555555555558,0.09999999999999998,0.7000000000000002,0.7,1.2000000000000002,6
0.604,0.16666666666666674,0.11111111111111116,0.09999999999999998,0.6499999999999999,0.09999999999999998,0.5,6
0.604,0.25,0.16666666666666674,0.09999999999999998,0.5800000000000001,-0.09999999999999998,0.19999999999999996,6
0.604,0.33333333333333326,0.33333333333333326,0.0,0.44999999999999996,-0.5,-0.4,6
0.604,0.41666666666666674,0.5,0.0,0.3700000000000001,-0.5,-0.6,8
0.604,0.5,0.33333333333333326,-0.10000000000000003,0.3799999999999999,-0.5,-0.85,9
0.604,0.5833333333333333,0.2777777777777777,0.0,0.27,-0.5,-0.97,10
0.604,0.6666666666666667,0.2777777777777777,0.09999999999999998,0.1299999999999999,-0.5,-1.0,8
0.604,0.75,0.33333333333333326,0.19999999999999996,0.10000000000000009,-0.5,-1.0,8
0.604,0.8333333333333333,0.33333333333333326,0.19999999999999996,0.0,-0.5,-1.0,7
0.604,0.9166666666666667,0.33333333333333326,0.19999999999999996,-0.06000000000000005,-0.5,-1.0,7
0.605,-1.0,0.4444444444444444,0.19999999999999996,-0.10000000000000009,-0.5,-1.0,6
0.605,-0.9166666666666666,0.6111111111111112,0.09999999999999998,-0.19999999999999996,-0.5,-1.0,6
0.605,-0.8333333333333334,0.7777777777777777,0.0,-0.3500000000000001,-0.5,-1.0,6
0.605,-0.75,0.6666666666666667,-0.30000000000000004,-0.3600000000000001,-0.5,-0.99,6
0.605,-0.6666666666666667,0.38888888888888884,-0.30000000000000004,-0.33000000000000007,-0.09999999999999998,-0.85,7
0.605,-0.5833333333333333,0.4444444444444444,-0.2,-0.22999999999999998,0.09999999999999998,-0.5,8
0.605,-0.5,0.5,-0.10000000000000003,-0.1499999999999999,0.5,0.10000000000000009,9
0.605,-0.41666666666666663,0.4444444444444444,0.0,-0.08000000000000007,0.7,0.5,8
0.605,-0.33333333333333337,0.5,0.09999999999999998,-0.040000000000000036,0.5,0.7,7
0.605,-0.25,0.4444444444444444,0.09999999999999998,0.1299999999999999,0.8999999999999999,1.5,6
0.605,-0.16666666666666663,0.4444444444444444,0.19999999999999996,0.18999999999999995,1.3,2.0,6
0.605,-0.08333333333333337,0.4444444444444444,0.19999999999999996,0.19999999999999996,1.3,2.2,6
0.605,0.0,0.5555555555555556,0.19999999999999996,0.1200000000000001,0.8999999999999999,1.9,5
0.605,0.08333333333333326,0.6666666666666667,0.19999999999999996,0.050000000000000044,-0.3,0.54,5
0.605,0.16666666666666674,0.5555555555555556,0.29999999999999993,0.1100000000000001,0.7,1.0,5
0.605,0.25,0.6666666666666667,0.29999999999999993,0.1299999999999999,1.5,1.23,6
0.605,0.33333333333333326,0.5555555555555556,0.09999999999999998,0.09000000000000008,1.5,0.6000000000000001,7
0.605,0.41666666666666674,0.7222222222222223,0.0,0.040000000000000036,1.5,-0.020000000000000018,8
0.605,0.5,0.7222222222222223,-0.10000000000000003,-0.10000000000000009,1.5,-0.56,9
0.605,0.5833333333333333,0.4444444444444444,-0.2,-0.49,-0.09999999999999998,-0.94,10
0.605,0.6666666666666667,0.05555555555555558,-0.30000000000000004,-0.68,-0.5,-1.0,10
0.605,0.75,0.16666666666666674,-0.30000000000000004,-0.72,-0.5,-1.0,10
0.605,0.8333333333333333,-1.0,-0.30000000000000004,-0.7,-0.5,-1.0,8
0.605,0.9166666666666667,0.11111111111111116,-0.30000000000000004,-0.73,-0.5,-1.0,8
0.606,-1.0,0.05555555555555558,-0.30000000000000004,-0.81,-0.5,-1.0,8
0.606,-0.9166666666666666,-0.05555555555555558,-0.30000000000000004,-0.85,-0.5,-1.0,7
0.606,-0.8333333333333334,-1.0,-0.4,-0.86,-0.5,-1.0,7
0.606,-0.75,0.0,-0.4,-0.83,-0.5,-0.99,8
0.606,-0.6666666666666667,-0.16666666666666663,-0.4,-0.68,-0.5,-0.86,8
0.606,-0.5833333333333333,0.16666666666666674,-0.4,-0.3500000000000001,-0.09999999999999998,-0.52,9
0.606,-0.5,0.05555555555555558,-0.30000000000000004,-0.1399999999999999,-0.09999999999999998,-0.17000000000000004,9
0.606,-0.41666666666666663,0.2777777777777777,-0.30000000000000004,0.07000000000000006,0.30000000000000004,0.44999999999999996,8
0.606,-0.33333333333333337,0.38888888888888884,-0.2,0.08000000000000007,0.09999999999999998,0.6799999999999999,7
0.606,-0.25,0.5,-0.10000000000000003,0.08000000000000007,0.30000000000000004,0.8300000000000001,7
0.606,-0.16666666666666663,0.33333333333333326,-0.10000000000000003,0.08000000000000007,-0.09999999999999998,0.1499999999999999,6
0.606,-0.08333333333333337,0.33333333333333326,-0.2,0.24,-0.09999999999999998,0.5,6
0.606,0.0,0.5555555555555556,0.09999999999999998,0.1499999999999999,-0.5,0.44999999999999996,5
0.606,0.08333333333333326,0.6666666666666667,0.09999999999999998,0.21999999999999997,-0.3,0.55,5
0.606,0.16666666666666674,0.7222222222222223,0.0,0.21999999999999997,0.5,0.8999999999999999,6
0.606,0.25,0.7777777777777777,0.0,0.26,1.1,0.69,6
0.606,0.33333333333333326,0.6666666666666667,0.0,0.16999999999999993,1.1,0.06000000000000005,7
0.606,0.41666666666666674,0.7777777777777777,-0.10000000000000003,0.1399999999999999,1.1,-0.17000000000000004,8
0.606,0.5,0.7222222222222223,-0.2,0.07000000000000006,1.5,-0.5700000000000001,9
0.606,0.5833333333333333,0.9444444444444444,-0.10000000000000003,-0.10000000000000009,-0.09999999999999998,-0.88,10
0.606,0.6666666666666667,1.0,-0.2,-0.3600000000000001,-0.5,-1.0,10
0.606,0.75,1.0,-0.30000000000000004,-0.6,-0.5,-1.0,9
0.606,0.8333333333333333,-1.0,-0.4,-0.77,-0.5,-1.0,8
0.606,0.9166666666666667,0.11111111111111116,-0.30000000000000004,-0.96,-0.5,-1.0,8
0.607,-1.0,-0.16666666666666663,-0.30000000000000004,-1.01,-0.5,-1.0,8
0.607,-0.9166666666666666,-1.0,-0.30000000000000004,-0.97,-0.5,-1.0,8
0.607,-0.8333333333333334,-1.0,-0.4,-0.98,-0.5,-1.0,8
0.607,-0.75,0.0,-0.30000000000000004,-0.92,-0.5,-0.97,8
0.607,-0.6666666666666667,0.05555555555555558,-0.2,-0.61,-0.09999999999999998,-0.77,8
0.607,-0.5833333333333333,0.11111111111111116,-0.2,-0.16999999999999993,0.8999999999999999,-0.25,8
0.607,-0.5,0.16666666666666674,-0.10000000000000003,0.030000000000000027,1.5,0.3400000000000001,8
0.607,-0.41666666666666663,0.22222222222222232,0.0,0.16999999999999993,1.3,0.8600000000000001,8
0.607,-0.33333333333333337,0.22222222222222232,0.0,0.30000000000000004,1.5,1.46,8
0.607,-0.25,0.38888888888888884,0.0,0.3700000000000001,1.5,1.85,7
0.607,-0.16666666666666663,0.2777777777777777,0.0,0.4099999999999999,1.3,1.75,6
0.607,-0.08333333333333337,0.33333333333333326,0.0,0.5299999999999998,1.3,1.9500000000000002,6
0.607,0.0,0.38888888888888884,0.0,0.43999999999999995,0.30000000000000004,1.13,6
0.607,0.08333333333333326,0.5555555555555556,0.09999999999999998,0.42999999999999994,0.30000000000000004,1.0299999999999998,5
0.607,0.16666666666666674,0.5,0.09999999999999998,0.3999999999999999,0.09999999999999998,0.55,5
0.607,0.25,0.6111111111111112,0.09999999999999998,0.3999999999999999,1.3,0.96,6
0.607,0.33333333333333326,0.6666666666666667,0.09999999999999998,0.3400000000000001,1.5,0.43999999999999995,7
0.607,0.41666666666666674,0.6666666666666667,0.0,0.22999999999999998,1.5,-0.06000000000000005,8
0.607,0.5,0.6666666666666667,0.0,0.050000000000000044,1.5,-0.6,9
0.607,0.5833333333333333,0.5555555555555556,-0.2,-0.08000000000000007,-0.09999999999999998,-0.94,9
0.607,0.6666666666666667,0.16666666666666674,-0.30000000000000004,-0.43999999999999995,-0.5,-1.0,9
0.607,0.75,-1.0,-0.30000000000000004,-0.48,-0.5,-1.0,9
0.607,0.8333333333333333,0.05555555555555558,-0.30000000000000004,-0.64,-0.5,-1.0,8
0.607,0.9166666666666667,0.16666666666666674,-0.2,-0.47,-0.5,-1.0,8
0.608,-1.0,0.22222222222222232,-0.2,-0.48,-0.5,-1.0,8
0.608,-0.9166666666666666,0.16666666666666674,-0.2,-0.51,-0.5,-1.0,7
0.608,-0.8333333333333334,0.16666666666666674,-0.2,-0.56,-0.5,-1.0,7
0.608,-0.75,0.11111111111111116,-0.2,-0.62,-0.5,-0.97,7
0.608,-0.6666666666666667,0.22222222222222232,-0.2,-0.43999999999999995,1.5,-0.6799999999999999,7
0.608,-0.5833333333333333,0.33333333333333326,-0.10000000000000003,-0.24,1.5,-0.17000000000000004,7
0.608,-0.5,0.33333333333333326,-0.10000000000000003,-0.07000000000000006,1.5,0.3899999999999999,6
0.608,-0.41666666666666663,0.33333333333333326,0.0,0.07000000000000006,1.3,0.8799999999999999,6
0.608,-0.33333333333333337,0.2777777777777777,0.0,0.17999999999999994,0.8999999999999999,1.0499999999999998,5
0.608,-0.25,0.2777777777777777,0.0,0.22999999999999998,0.5,1.02,4
0.608,-0.16666666666666663,0.38888888888888884,0.0,0.1499999999999999,-0.5,0.0,4
0.608,-0.08333333333333337,0.38888888888888884,0.0,0.20999999999999996,-0.5,-0.19999999999999996,4
0.608,0.0,0.4444444444444444,0.09999999999999998,0.25,-0.3,0.24,4
0.608,0.08333333333333326,0.38888888888888884,0.09999999999999998,0.41999999999999993,0.30000000000000004,0.74,3
0.608,0.16666666666666674,0.5,0.19999999999999996,0.29000000000000004,-0.09999999999999998,0.3899999999999999,4
0.608,0.25,0.6111111111111112,0.19999999999999996,0.22999999999999998,0.8999999999999999,0.73,4
0.608,0.33333333333333326,0.5555555555555556,0.29999999999999993,0.25,1.3,0.3899999999999999,4
0.608,0.41666666666666674,0.6111111111111112,0.19999999999999996,0.10000000000000009,-0.09999999999999998,-0.53,6
0.608,0.5,0.6666666666666667,0.19999999999999996,-0.15999999999999992,-0.5,-0.95,7
0.608,0.5833333333333333,0.6666666666666667,0.0,-0.20999999999999996,-0.5,-0.95,8
0.608,0.6666666666666667,0.6111111111111112,-0.2,-0.3799999999999999,-0.5,-1.0,8
0.608,0.75,0.6111111111111112,-0.30000000000000004,-0.53,-0.5,-1.0,9
0.608,0.8333333333333333,4.5,-0.30000000000000004,-0.7,-0.5,-1.0,8
0.608,0.9166666666666667,-1.0,-0.30000000000000004,-0.84,-0.5,-1.0,7
0.609,-1.0,0.16666666666666674,-0.4,-0.9,-0.5,-1.0,6
0.609,-0.9166666666666666,0.2777777777777777,-0.30000000000000004,-0.91,-0.5,-1.0,6
0.609,-0.8333333333333334,0.22222222222222232,-0.2,-0.68,-0.5,-1.0,5
0.609,-0.75,0.22222222222222232,-0.2,-0.65,-0.5,-0.98,5
0.609,-0.6666666666666667,0.16666666666666674,-0.2,-0.49,0.8999999999999999,-0.71,5
0.609,-0.5833333333333333,0.33333333333333326,-0.2,-0.24,1.5,-0.21999999999999997,5
0.609,-0.5,0.4444444444444444,-0.10000000000000003,-0.030000000000000027,1.5,0.42999999999999994,4
0.609,-0.41666666666666663,0.5,0.0,0.0,1.3,0.81,4
0.609,-0.33333333333333337,0.4444444444444444,0.09999999999999998,0.1399999999999999,1.5,1.44,4
0.609,-0.25,0.5,0.19999999999999996,0.16999999999999993,1.5,2.0,4
0.609,-0.16666666666666663,0.5555555555555556,0.19999999999999996,0.27,1.5,2.16,4
0.609,-0.08333333333333337,0.6666666666666667,0.19999999999999996,0.24,1.3,2.08,2
0.609,0.0,0.6666666666666667,0.29999999999999993,0.26,1.5,2.17,2
0.609,0.08333333333333326,0.6111111111111112,0.29999999999999993,0.16999999999999993,1.1,1.6,2
0.609,0.16666666666666674,0.5555555555555556,0.29999999999999993,0.0,0.8999999999999999,1.0299999999999998,3
0.609,0.25,0.5,0.09999999999999998,0.030000000000000027,-0.5,-0.35,4
0.609,0.33333333333333326,0.6111111111111112,0.09999999999999998,0.1200000000000001,1.3,0.51,4
0.609,0.41666666666666674,0.5,0.09999999999999998,0.0,1.1,-0.21999999999999997,6
0.609,0.5,0.6666666666666667,0.0,-0.09000000000000008,1.5,-0.53,8
0.609,0.5833333333333333,0.5,-0.10000000000000003,-0.27,-0.09999999999999998,-0.96,8
0.609,0.6666666666666667,0.22222222222222232,-0.30000000000000004,-0.27,-0.5,-1.0,10
0.609,0.75,0.11111111111111116,-0.2,-0.32000000000000006,-0.5,-1.0,9
0.609,0.8333333333333333,0.11111111111111116,-0.2,-0.3600000000000001,-0.5,-1.0,8
0.609,0.9166666666666667,0.11111111111111116,-0.2,-0.3400000000000001,-0.5,-1.0,8
0.61,-1.0,0.11111111111111116,-0.2,-0.33000000000000007,-0.5,-1.0,7
0.61,-0.9166666666666666,0.05555555555555558,-0.10000000000000003,-0.3500000000000001,-0.5,-1.0,6
0.61,-0.8333333333333334,0.11111111111111116,-0.2,-0.3500000000000001,-0.5,-1.0,7
0.61,-0.75,0.11111111111111116,-0.10000000000000003,-0.3799999999999999,-0.5,-1.0,6
0.61,-0.6666666666666667,0.11111111111111116,-0.10000000000000003,-0.3799999999999999,-0.5,-0.9299999999999999,7
0.61,-0.5833333333333333,0.05555555555555558,-0.10000000000000003,-0.3600000000000001,-0.5,-0.87,7
0.61,-0.5,-0.05555555555555558,0.0,-0.3500000000000001,-0.5,-0.76,10
0.61,-0.41666666666666663,-0.05555555555555558,0.09999999999999998,-0.29000000000000004,-0.5,-0.5800000000000001,9
0.61,-0.33333333333333337,0.05555555555555558,0.19999999999999996,-0.26,-0.5,-0.63,9
0.61,-0.25,0.22222222222222232,0.0,-0.25,-0.5,-0.8,8
0.61,-0.16666666666666663,0.5,0.0,-0.16999999999999993,-0.5,-0.050000000000000044,8
0.61,-0.08333333333333337,0.33333333333333326,0.09999999999999998,-0.10000000000000009,-0.09999999999999998,0.43999999999999995,7
0.61,0.0,0.2777777777777777,0.29999999999999993,-0.15999999999999992,-0.09999999999999998,0.81,6
0.61,0.08333333333333326,0.22222222222222232,0.5,-0.3700000000000001,0.30000000000000004,0.6499999999999999,6
0.61,0.16666666666666674,0.5,0.29999999999999993,-0.050000000000000044,0.5,0.22999999999999998,6
0.61,0.25,0.6666666666666667,0.7999999999999999,-0.3999999999999999,0.30000000000000004,0.0,6
0.61,0.33333333333333326,0.7222222222222223,0.6,-0.32000000000000006,0.09999999999999998,-0.20999999999999996,6
0.61,0.41666666666666674,0.7222222222222223,0.4,-0.33000000000000007,0.09999999999999998,-0.36,7
0.61,0.5,0.6111111111111112,0.19999999999999996,-0.49,-0.5,-0.86,8
0.61,0.5833333333333333,0.6111111111111112,0.09999999999999998,-0.51,0.09999999999999998,-0.9,8
0.61,0.6666666666666667,0.6111111111111112,0.0,-0.48,-0.5,-1.0,7
0.61,0.75,0.38888888888888884,-0.2,-0.54,-0.5,-1.0,8
0.61,0.8333333333333333,0.33333333333333326,-0.2,-0.54,-0.5,-1.0,8
0.61,0.9166666666666667,0.33333333333333326,-0.10000000000000003,-0.56,-0.5,-1.0,7
0.611,-1.0,0.38888888888888884,-0.2,-0.65,-0.5,-1.0,7
0.611,-0.9166666666666666,0.5,-0.10000000000000003,-0.57,-0.5,-1.0,7
0.611,-0.8333333333333334,0.33333333333333326,-0.2,-0.65,-0.5,-1.0,6
0.611,-0.75,0.33333333333333326,-0.2,-0.73,-0.5,-0.98,6
0.611,-0.6666666666666667,0.33333333333333326,-0.2,-0.57,1.1,-0.6599999999999999,7
0.611,-0.5833333333333333,0.4444444444444444,-0.2,-0.3500000000000001,1.5,-0.18999999999999995,7
0.611,-0.5,0.4444444444444444,-0.10000000000000003,-0.17999999999999994,1.1,0.1499999999999999,8
0.611,-0.41666666666666663,0.5,0.0,-0.08000000000000007,0.7,0.5,8
0.611,-0.33333333333333337,0.5555555555555556,0.09999999999999998,-0.32000000000000006,1.1,0.8300000000000001,7
0.611,-0.25,0.38888888888888884,0.09999999999999998,-0.45999999999999996,-0.5,-0.18000000000000005,6
0.611,-0.16666666666666663,0.4444444444444444,0.09999999999999998,-0.17999999999999994,0.30000000000000004,1.2200000000000002,6
0.611,-0.08333333333333337,0.4444444444444444,0.0,-0.08000000000000007,0.09999999999999998,1.0499999999999998,5
0.611,0.0,0.6111111111111112,0.19999999999999996,-0.050000000000000044,1.5,2.31,4
0.611,0.08333333333333326,0.2777777777777777,0.0,-0.19999999999999996,-0.09999999999999998,0.1499999999999999,4
0.611,0.16666666666666674,0.22222222222222232,-0.10000000000000003,-0.18999999999999995,-0.3,-0.08999999999999997,4
0.611,0.25,0.7222222222222223,0.09999999999999998,-0.1399999999999999,0.30000000000000004,0.30000000000000004,5
0.611,0.33333333333333326,0.5,0.19999999999999996,-0.3899999999999999,0.09999999999999998,-0.10999999999999999,6
0.611,0.41666666666666674,0.38888888888888884,-0.10000000000000003,-0.19999999999999996,-0.09999999999999998,-0.5,7
0.611,0.5,0.6666666666666667,0.0,-0.27,1.5,-0.48,8
0.611,0.5833333333333333,0.5,-0.10000000000000003,-0.51,0.09999999999999998,-0.94,8
0.611,0.6666666666666667,0.5,-0.2,-0.43999999999999995,-0.5,-1.0,9
0.611,0.75,0.4444444444444444,-0.2,-0.56,-0.5,-1.0,8
0.611,0.8333333333333333,0.2777777777777777,-0.2,-0.62,-0.5,-1.0,8
0.611,0.9166666666666667,0.4444444444444444,-0.2,-0.67,-0.5,-1.0,7
0.612,-1.0,0.38888888888888884,-0.2,-0.67,-0.5,-1.0,7
0.612,-0.9166666666666666,0.38888888888888884,-0.2,-0.61,-0.5,-1.0,8
0.612,-0.8333333333333334,0.4444444444444444,-0.2,-0.61,-0.5,-1.0,7
0.612,-0.75,0.4444444444444444,-0.2,-0.64,-0.5,-0.99,7
0.612,-0.6666666666666667,0.2777777777777777,-0.2,-0.56,0.5,-0.71,8
0.612,-0.5833333333333333,0.33333333333333326,-0.2,-0.3600000000000001,1.1,-0.15000000000000002,8
0.612,-0.5,0.5555555555555556,-0.10000000000000003,-0.26,1.3,0.22999999999999998,9
0.612,-0.41666666666666663,0.6111111111111112,0.09999999999999998,-0.16999999999999993,1.3,0.8600000000000001,8
0.612,-0.33333333333333337,0.6111111111111112,0.19999999999999996,-0.10000000000000009,1.1,0.8899999999999999,7
0.612,-0.25,0.6666666666666667,0.09999999999999998,-0.010000000000000009,1.3,1.71,6
0.612,-0.16666666666666663,0.6111111111111112,0.19999999999999996,-0.1200000000000001,0.30000000000000004,0.6299999999999999,6
0.612,-0.08333333333333337,0.6666666666666667,0.29999999999999993,0.010000000000000009,0.30000000000000004,1.19,6
0.612,0.0,0.7222222222222223,0.19999999999999996,-0.06000000000000005,-0.3,0.6000000000000001,6
0.612,0.08333333333333326,0.7222222222222223,0.09999999999999998,-0.09000000000000008,-0.3,0.29000000000000004,6
0.612,0.16666666666666674,0.7222222222222223,0.19999999999999996,-0.4099999999999999,-0.5,-0.37,6
0.612,0.25,0.7222222222222223,-0.10000000000000003,-0.06000000000000005,-0.09999999999999998,0.20999999999999996,6
0.612,0.33333333333333326,0.7777777777777777,0.0,-0.1399999999999999,0.7,0.29000000000000004,7
0.612,0.41666666666666674,0.7222222222222223,0.0,-0.15999999999999992,-0.09999999999999998,-0.43999999999999995,8
0.612,0.5,0.6666666666666667,0.0,-0.26,0.09999999999999998,-0.77,9
0.612,0.5833333333333333,0.6666666666666667,-0.2,-0.42999999999999994,-0.5,-0.97,9
0.612,0.6666666666666667,0.5555555555555556,-0.2,-0.47,-0.5,-1.0,9
0.612,0.75,0.5555555555555556,-0.30000000000000004,-0.44999999999999996,-0.5,-1.0,9
0.612,0.8333333333333333,0.0,-0.30000000000000004,-0.56,-0.5,-1.0,8
0.612,0.9166666666666667,0.11111111111111116,-0.30000000000000004,-0.54,-0.5,-1.0,8
0.613,-1.0,0.16666666666666674,-0.30000000000000004,-0.63,-0.5,-1.0,7
0.613,-0.9166666666666666,0.11111111111111116,-0.2,-0.66,-0.5,-1.0,7
0.613,-0.8333333333333334,0.05555555555555558,-0.2,-0.7,-0.5,-1.0,6
0.613,-0.75,0.05555555555555558,-0.2,-0.56,-0.5,-0.98,6
